Ram,Weight,Price,TouchScreen,IPS,aspect_ratio,ppi,HDD,SSD,Hybrid,Flash_Storage,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,os_Mac,os_Other,os_Windows,Gpu_brand_Intel,Gpu_brand_Nvidia,Cpu_brand_Intel Core i3,Cpu_brand_Intel Core i5,Cpu_brand_Intel Core i7,Cpu_brand_Other Intel Processor,Price_log
4,2.2,19127.52,0,1,1.7777777777777777,141.21199808219862,0,0,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,9.858935694046775
4,2.4,20459.52,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,9.92625245462742
16,4.3,95850.72,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.470557693018055
16,2.0,101178.72,1,1,1.7777777777777777,282.42399616439724,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,11.524653620496773
16,4.42,149130.72,0,1,1.7777777777777777,169.78089942830815,11024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.91258522125164
8,3.2,69210.72,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.14492549142712
2,1.5,12201.12,0,0,1.7786458333333333,111.93520355955211,0,0,0,64,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.409364986116808
4,3.0,37402.56,0,1,1.7777777777777777,127.33567457123111,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.529521166038387
8,2.36,34035.264,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.435181823432492
8,2.0,50349.6,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.82676581465962
16,1.25,137941.91999999998,1,0,1.5,200.84255993695703,0,512,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.834595255385269
8,1.7,79866.72,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.288127045116099
8,1.37,75604.31999999999,0,1,1.6,226.98300468106115,0,256,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,11.233281930062116
4,1.88,49656.96,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.81291397887887
8,1.36,93240.0,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.442942818102907
8,2.2,63499.10399999999,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.058796822674717
8,2.32,31914.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,10.370853957360486
4,2.1,33110.856,0,0,1.7777777777777777,141.21199808219862,22048,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.407646684542572
8,2.04,57009.6,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.950992494439637
8,1.36,87912.0,0,1,1.7777777777777777,176.23257360658386,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.38410296807344
4,2.3,52054.56,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.86006688870326
8,1.9,49816.8,0,0,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.816127628868836
4,1.86,15930.72,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,9.676067369454655
8,1.95,52214.4,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.863132749518224
8,1.9,49976.64,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.819330984386541
8,1.4,26373.6,1,0,1.7786458333333333,135.0942111925629,0,0,0,64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,10.180156704786587
8,2.6,47898.72,0,1,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.776864937870439
8,1.88,115709.2416,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.65884442784677
4,1.86,18381.0672,0,0,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,9.819130859661563
4,2.1,26053.92,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.16796189691066
4,3.0,34898.4,0,1,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.460224916065657
4,2.25,24808.2336,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,10.118971185438866
4,1.45,20725.92,0,1,1.7777777777777777,157.3505121487356,0,32,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.939188617449547
4,1.2,63669.6,0,0,1.7777777777777777,165.6321180513006,0,128,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.061478196557058
16,1.1,139593.6,0,1,1.7777777777777777,209.8006828649808,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,11.846497786613819
4,2.3,36486.14399999999,1,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,10.504715258348757
8,2.2,50562.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.830989602063529
4,3.0,42890.4,0,1,1.7777777777777777,127.33567457123111,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.666426618619608
16,4.3,125208.0,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.73773962004856
8,2.62,58554.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.977734058532482
16,3.2,79866.72,0,1,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.288127045116099
4,2.25,19127.52,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.858935694046775
8,2.2,37775.52,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,10.539443024584216
